stop_code,stop_url,stop_lat,stop_timezone,preferred,stop_desc,stop_id,parent_station,stop_name,stop_lon,location_type,wheelchair_boarding,zone_id
3053,,43.84686809732681,,1,,3053,,Salem Southbound @ Bayly,-79.00620876374902,0,2,
3054,,43.84421074545585,,2,,3054,,Pickering Beach Southbound @ Michaelman,-79.00602185445216,0,2,
3055,,43.842824,,2,,3055,,Pickering Beach Southbound @ Hickman,-79.00649,0,2,
3056,,43.840676,,1,,3056,,Pickering Beach Southbound @ Emperor,-79.006118,0,1,
3057,,43.837128,,2,,3057,,Pickering Beach Southbound @ Foord,-79.004638,0,2,
3058,,43.834673,,2,,3058,,Southbound @ 722 Pickering Beach,-79.003576,0,2,
3059,,43.831646,,1,,3059,,Pickering Beach Southbound @ Rollo,-79.00228199999998,0,1,
3060,,43.8495633,,2,,3060,,Eastbound @ 509 Bayly,-78.9927232,0,2,
3061,,43.850332,,1,,3061,,Bayly Eastbound @ Audley,-78.989176,0,1,
3062,,43.848222,,2,,3062,,Audley Southbound @ Keywood,-78.987917,0,2,
3063,,43.84292,,2,,3063,,Audley Southbound @ Sharplin,-78.986321,0,2,
3064,,43.836116,,2,,3064,,Audley Southbound @ Holloway,-78.986706,0,2,
3066,,43.832312,,2,,3066,,Audley Southbound @ Ashbury,-78.985326,0,1,
3067,,43.83294,,2,,3067,,Ashbury Westbound @ Shoal Point,-78.991383,0,2,
3068,,43.828856,,2,,3068,,Range Line Eastbound @ Poplar,-78.99938,0,2,
3074,,43.828777,,1,,3074,,Lake Driveway Westbound @ Westney,-79.032817,0,2,
3075,,43.826381,,2,,3075,,Lake Driveway Southbound @ Vale,-79.033125,0,2,
3076,,43.823696,,2,,3076,,Lake Driveway Southbound @ Hawkins,-79.034343,0,2,
3080,,43.821367,,2,,3080,,Finley Northbound @ Burden,-79.022861,0,2,
3083,,43.828548,,2,,3083,,Harwood Southbound @ Windebanks,-79.014208,0,2,
3085,,43.8271,,2,,3085,,Clover Ridge Eastbound @ Crawford,-79.00769,0,2,
3086,,43.829813,,2,,3086,,Clover Ridge Eastbound @ Clarke,-79.00429099999998,0,2,
3089,,43.83109300000001,,2,,3089,,Dreyer Westbound @ Harwood,-79.014244,0,2,
309,,43.8948175,,2,,309,,Thickson Northbound @ Manning,-78.91623869999998,0,1,
3096,,43.836801,,2,,3096,,Northbound @ 574 Monarch,-79.022498,0,2,
3097,,43.84052,,2,,3097,,Monarch Northbound @ Tragunna,-79.02412,0,2,
31,,43.896968,,2,,31,,Garden Southbound @ Bassett,-78.938877,0,1,
310,,43.893474,,2,,310,,Thickson Southbound @ Dalton,-78.915889,0,1,
3105,,43.858814,,2,,3105,,Victoria Eastbound @ Bayside Gate,-78.950286,0,2,
3106,,43.911379,,2,,3106,,Thickson Northbound @ Fieldnest,-78.92341399999998,0,1,
3107,,43.913835,,2,,3107,,Thickson Northbound @ Dryden,-78.924456,0,1,
3109,,43.883063,,2,,3109,,Ritson Southbound @ Bloor,-78.84632,0,2,
311,,43.89187877,,2,,311,,Thickson Southbound @ Pine Hills,-78.915149,0,1,
3110,,43.87956,,2,,3110,,Ritson Southbound @ Conant,-78.844802,0,1,
3113,,43.87933000000001,,2,,3113,,Colonel Sam Westbound @ Farewell,-78.82801,0,2,
3114,,43.88279606653353,,1,,3114,,Farewell Northbound @ Raleigh,-78.82968003226307,0,2,
3115,,43.9039406,,2,,3115,,Southbound @ 206 Ritson,-78.8557913,0,2,
3116,,43.904205,,2,,3116,,Northbound @ 205 Ritson,-78.855635,0,2,
3117,,43.901042,,2,,3117,,Ritson Southbound @ Bond,-78.854433,0,2,
3118,,43.901499,,2,,3118,,Ritson Northbound @ Richmond,-78.854417,0,2,
312,,43.88874243,,2,,312,,Thickson Southbound @ Crawforth,-78.91385,0,1,
3123,,43.909548,,2,,3123,,Wilson Southbound @ Adelaide,-78.847296,0,2,
3125,,43.91355036312938,,2,,3125,,Wilson Southbound @ Hillcroft,-78.84907667343516,0,2,
3126,,43.913236,,2,,3126,,Wilson Northbound @ Hillcroft,-78.848778,0,1,
3127,,43.956275,,2,,3127,,Britannia Eastbound @ Steeplechase,-78.896619,0,1,
3128,,43.955878,,2,,3128,,Britannia Eastbound @ Bridle,-78.893451,0,2,
313,,43.88721867000001,,2,,313,,Thickson Southbound @ Dundas,-78.913195,0,1,
3132,,43.95665300000001,,2,,3132,,Conlin Eastbound @ Harmony,-78.857426,0,2,
3133,,43.95607300000001,,2,,3133,,Grandview Southbound @ Woodstream,-78.846023,0,2,
3134,,43.95001100000001,,2,,3134,,Grandview Southbound @ Salmers,-78.843457,0,2,
3135,,43.949878,,2,,3135,,Grandview Northbound @ Salmers,-78.843025,0,2,
3136,,43.955852,,2,,3136,,Grandview Northbound @ Woodstream,-78.845803,0,2,
3137,,43.956986,,2,,3137,,Conlin Westbound @ Harmony,-78.856803,0,2,
314,,43.884433,,2,,314,,Southbound @ 44 Thickson,-78.912122,0,1,
3141,,43.89572350000001,,2,,3141,,Baseline Westbound @ West Side Drive,-78.6998376,0,2,
3143,,43.9026426,,2,,3143,,Aspen Springs Eastbound @ West Side Drive,-78.7064451,0,2,
3144,,43.9051647,,2,,3144,,Aspen Springs Eastbound @ Fry,-78.7032401,0,2,
3145,,43.897686,,2,,3145,,Green Northbound @ Remmington,-78.706956,0,2,
3149,,43.91361100000001,,2,,3149,,Liberty Northbound @ Wellington,-78.681484,0,2,
315,,43.882767,,2,,315,,Thickson Southbound @ Nichol,-78.911373,0,1,
3150,,43.917844,,2,,3150,,Liberty Northbound @ Concession,-78.683319,0,1,
3151,,43.91926500000001,,2,,3151,,Concession Eastbound @ Trudeau,-78.678888,0,1,
3154,,43.93118,,2,,3154,,Longworth Westbound @ Swindells,-78.685434,0,1,
3155,,43.93182190000001,,2,,3155,,Liberty Northbound @ Freeland,-78.6893809,0,1,
316,,43.879377,,2,,316,,Thickson Southbound @ Long,-78.909859,0,1,
3161,,43.921138,,2,,3161,,Mearns Northbound @ Concession,-78.673813,0,1,
3163,,43.909994,,2,,3163,,Green Northbound @ Highway 2 (North side stop),-78.712264,0,1,
3165,,43.90821300000001,,2,,3165,,Green Southbound @ South Of Highway 2,-78.711662,0,2,
3167,,43.904744,,2,,3167,,Bowmanville Ave Southbound @ Hartwell,-78.699429,0,2,
317,,43.87764539,,2,,317,,Thickson Southbound @ Burns,-78.908946,0,1,
3170,,43.895232,,2,,3170,,Baseline Westbound @ Millburn,-78.702278,0,2,
3172,,43.905223,,2,,3172,,Green Southbound @ Boswell,-78.710404,0,1,
3173,,43.930322,,2,,3173,,Longworth Westbound @ Liberty,-78.688411,0,1,
3178,,43.925753,,2,,3178,,Wilson Northbound @ Attersley,-78.854111,0,1,
3179,,43.926015,,2,,3179,,Wilson Southbound @ Attersley,-78.854372,0,1,
318,,43.86262,,2,,318,,Thickson Southbound @ Tricont,-78.902447,0,2,
319,,43.858818,,2,,319,,Wentworth Eastbound @ Thickson,-78.899945,0,2,
320,,43.859341,,2,,320,,Wentworth Eastbound @ McEwen,-78.897457,0,2,
321,,43.8723866,,2,,321,,Consumers Westbound @ Thickson,-78.9078341,0,1,
322,,43.870879,,2,,322,,Consumers Westbound @ Sunray,-78.91304599999998,0,1,
3224,,44.10559400000001,,2,,3224,,Franklin Northbound @ Reach,-79.115221,0,1,
3227,,43.889102,,2,,3227,,Gibb Westbound @ Nassau,-78.866981,0,2,
3228,,43.888869,,2,,3228,,Gibb Eastbound @ Nassau,-78.86772,0,2,
3229,,43.855437,,2,,3229,,Church Northbound @ Sherwood,-79.055896,0,2,
323,,43.870194,,2,,323,,Consumers Westbound @ Hopkins,-78.915887,0,2,
3231,,43.830787,,1,,3231,,Harwood Northbound @ Dreyer,-79.014381,0,2,
3249,,43.924495,,2,,3249,,Mearns Northbound @ Apple Blossom,-78.675239,0,1,
3250,,43.928385,,2,,3250,,Mearns Northbound @ Sprucewood,-78.676991,0,1,
3251,,43.93205600000001,,2,,3251,,Longworth Westbound @ Rickaby,-78.682305,0,1,
3253,,43.82622,,1,,3253,,Clover Ridge Eastbound @ Andrea,-79.012367,0,1,
326,,43.8689872,,2,,326,,Consumers Westbound @ Cannon,-78.9237719,0,1,
3262,,43.887869,,2,,3262,,Dean Westbound @ Wilson,-78.83800599999998,0,2,
3263,,43.888306,,2,,3263,,Dean Northbound @ Sedan,-78.841289,0,2,
3265,,43.85314000000001,,2,,3265,,Salem Northbound @ Achilles,-79.009521,0,2,
3266,,43.85275219675408,,2,,3266,,Salem Southbound @ Achilles,-79.00961840932924,0,2,
3269,,43.930147,,2,,3269,,Ritson Northbound @ Beatrice (North stop),-78.866844,0,2,
327,,43.8682969,,2,,327,,Consumers Westbound @ Garden,-78.9286565,0,1,
3270,,43.93206,,2,,3270,,Ritson Northbound @ Pentland,-78.867734,0,1,
3271,,43.934727,,1,,3271,,Ritson Northbound @ Taunton,-78.868826,0,1,
3277,,43.901872,,2,,3277,,Liberty Northbound @ Baseline,-78.676347,0,2,
3278,,43.90737,,2,,3278,,Liberty Northbound @ Jane,-78.67878,0,2,
3279,,43.909304,,2,,3279,,Prince Eastbound @ Simpson,-78.674384,0,1,
328,,43.868088,,2,,328,,Westbound @ 180 Consumers,-78.931766,0,1,
329,,43.868016,,2,,329,,Consumers Westbound @ Paisley,-78.934571,0,1,
3294,,43.87746400000001,,2,,3294,,Rossland Westbound @ Seggar,-79.03796199999998,0,1,
3295,,43.877187,,2,,3295,,Rossland Eastbound @ Seggar,-79.038698,0,1,
3296,,43.87213100000001,,2,,3296,,Rossland Westbound @ Harkins,-79.058372,0,2,
330,,43.86800980000001,,2,,330,,Consumers Eastbound @ Garden,-78.929162,0,1,
3300,,44.094684,,2,,3300,,Highway 7A Westbound @ SmartCentres Port Perry,-78.965222,0,2,
3302,,43.878356,,2,,3302,,Rossland Eastbound @ Woodcock,-79.0334,0,2,
3314,,43.8796476,,2,,3314,,Rossland Eastbound @ Harwood,-79.0275635,0,1,
3315,,43.880023,,2,,3315,,Rossland Westbound @ Harwood,-79.026765,0,1,
332,,43.868802,,2,,332,,Consumers Eastbound @ Cannon,-78.924038,0,1,
3322,,43.8568676,,2,,3322,,Westney Southbound @ Kingston (South side stop),-79.0418045,0,1,
3339,,44.10364003,,2,,3339,,Simcoe Southbound @ Queen,-78.94730861,0,2,
334,,43.86960100000001,,2,,334,,Eastbound @ 107 Consumers,-78.91860699999998,0,1,
3340,,44.10351827820833,,2,,3340,,Simcoe Northbound @ Queen,-78.94709667801564,0,1,
3341,,43.9226613,,2,,3341,,Wilson Northbound @ Terrace,-78.852739,0,2,
3342,,43.922588,,2,,3342,,Wilson Southbound @ Terrace,-78.85286499999998,0,2,
3343,,43.929131,,2,,3343,,Wilson Northbound @ Tiffany,-78.8556,0,2,
3344,,43.92931,,2,,3344,,Wilson Southbound @ Tiffany,-78.855818,0,2,
3345,,43.8967609,,2,,3345,,Baseline Westbound @ Martin,-78.6952935,0,2,
3346,,43.9087386,,2,,3346,,Green Northbound @ Highway 2 (South side stop),-78.711744,0,2,
3347,,43.9129222,,2,,3347,,Clarington Boulevard Southbound @ Stevens,-78.7090942,0,1,
335,,43.87071339196998,,2,,335,,Consumers Eastbound @ Sunray,-78.9128184418275,0,1,
3366,,43.95470000000001,,2,,3366,,Britannia Westbound @ Kentucky Derby,-78.905928,0,2,
3367,,43.85522000000001,,1,,3367,,Brock Road Southbound @ Major Oaks,-79.077861,0,2,
3368,,43.874489,,1,,3368,,Brock Road Southbound @ Dersan,-79.085714,0,1,
337,,43.872706,,2,,337,,Stellar Eastbound @ Thickson,-78.905592,0,1,
339,,43.871161,,2,,339,,Durham College Whitby Campus,-78.900059,0,2,
340,,43.873198,,2,,340,,Westbound @ 946 Champlain,-78.889539,0,2,
3409,,43.9143679,,2,,3409,,Dryden Westbound @ Thickson,-78.92400139999998,0,1,
3410,,43.908294,,2,,3410,,Thickson Southbound @ Winterberry,-78.922324,0,2,
3411,,43.904494,,2,,3411,,Thickson Southbound @ Rossland,-78.920688,0,1,
3413,,43.8994523,,2,,3413,,Thickson Southbound @ Marta,-78.9184387,0,2,
3415,,43.894635,,2,,3415,,Thickson Southbound @ Manning,-78.91639499999998,0,2,
3416,,43.88915200000001,,2,,3416,,Garrard Northbound @ Dundas,-78.903084,0,1,
3417,,43.88901400000001,,2,,3417,,Garrard Southbound @ Dundas,-78.903248,0,2,
3419,,43.89232,,2,,3419,,Garrard Southbound @ Burnage,-78.90464,0,2,
342,,43.87293600000001,,2,,342,,Stellar Westbound @ Thickson,-78.905268,0,1,
3420,,43.91571,,2,,3420,,Dryden Westbound @ Bakerville,-78.91904,0,2,
3421,,43.91489,,2,,3421,,Dryden Westbound @ Waller,-78.92186,0,2,
3422,,43.9557,,2,,3422,,Britannia Westbound @ Thoroughbred,-78.90185,0,2,
3423,,43.9555,,2,,3423,,Britannia Eastbound @ Thoroughbred,-78.90163,0,2,
343,,43.88010220000001,,2,,343,,Kendalwood Northbound @ Sawdon,-78.8990682,0,1,
3430,,43.8709498,,2,,3430,,Rossland Eastbound @ Church,-79.06307049999998,0,2,
3431,,43.870787,,2,,3431,,Rossland Eastbound @ Shell,-79.068303,0,2,
3432,,43.870936,,2,,3432,,Rossland Westbound @ Shell,-79.068386,0,2,
3433,,43.870129,,2,,3433,,Rossland Westbound @ Seagrave,-79.072756,0,2,
3434,,43.869703,,2,,3434,,Rossland Eastbound @ Riverside,-79.073729,0,2,
3435,,43.868324,,2,,3435,,Rossland Eastbound @ Southcott,-79.079724,0,1,
344,,43.8818189,,2,,344,,Kendalwood Northbound @ Broadview,-78.8998565,0,1,
345,,43.88518710000001,,2,,345,,Kendalwood Northbound @ Northview,-78.9014091,0,1,
346,,43.892441,,2,,346,,Garrard Northbound @ Burnage,-78.904566,0,1,
348,,43.896954,,2,,348,,Garrard Northbound @ Manning,-78.906543,0,1,
349,,43.899542,,2,,349,,Garrard Northbound @ Forest,-78.907678,0,1,
350,,43.901785,,2,,350,,Garrard Northbound @ Westwood,-78.908666,0,1,
3510,,43.868662,,2,,3510,,Rossland Westbound @ Southcott,-79.079043,0,2,
3515,,43.832899,,2,,3515,,Altona Northbound @ Shadow,-79.143338,0,2,
3516,,43.83375,,2,,3516,,Altona Southbound @ Shadow,-79.143877,0,2,
3517,,43.951841,,2,,3517,,Harmony Northbound @ Greenhill,-78.854544,0,2,
3518,,43.951249,,2,,3518,,Harmony Southbound @ Greenhill,-78.854888,0,2,
352,,43.906128,,1,,352,,Garrard Northbound @ Rossland,-78.910552,0,1,
353,,43.909057,,2,,353,,Garrard Northbound @ Pogson,-78.911592,0,1,
3531,,43.93451980299271,,2,,3531,,Taunton Westbound @ Mary,-78.87242871207518,0,2,
3532,,43.93408,,2,,3532,,Taunton Eastbound @ Mary,-78.87324,0,2,
3533,,43.93288,,1,,3533,,Taunton Westbound @ Simcoe,-78.87956,0,2,
3534,,43.93301000000001,,1,,3534,,Taunton Eastbound @ Simcoe,-78.87799,0,2,
3535,,43.95638712467473,,2,,3535,,Britannia Westbound @ Simcoe,-78.89864596744778,0,2,
3537,,43.95653,,2,,3537,,Britannia Westbound @ Steeplechase,-78.89646999999998,0,2,
354,,43.91124,,2,,354,,Garrard Northbound @ Donald Wilson,-78.912559,0,1,
3541,,43.949,,2,,3541,,Conlin Eastbound @ Bridle,-78.891015,0,2,
3542,,43.94919,,2,,3542,,Simcoe Southbound @ Conlin,-78.896877,0,2,
3543,,43.96223,,2,,3543,,Carnwith Westbound @ Bayern,-78.9725,0,2,
3544,,43.96165,,2,,3544,,Carnwith Westbound @ Darius Harns,-78.97506,0,2,
3545,,43.9624,,2,,3545,,Carnwith Westbound @ Montgomery,-78.96784,0,2,
3548,,43.9668,,2,,3548,,Carnwith Westbound @ Baldwin,-78.95911,0,2,
3549,,43.95347000000001,,2,,3549,,Baldwin Southbound @ Winchester,-78.9624,0,2,
355,,43.913729,,2,,355,,Garrard Northbound @ Weldon,-78.913659,0,1,
3550,,43.87116000000001,,2,,3550,,Rossland Westbound @ Church,-79.06323,0,2,
3551,,43.94279,,2,,3551,,Ritson Southbound @ Luple,-78.87257,0,2,
3553,,43.91268,,2,,3553,,Courtice Northbound @ Highway 2,-78.77812,0,1,
3554,,43.84519,,2,,3554,,Audley Southbound @ Denny,-78.98729,0,2,
3555,,43.84498,,2,,3555,,Audley Northbound @ Denny,-78.98701,0,2,
3556,,43.95564229526925,,1,,3556,,Simcoe Southbound @ Britannia,-78.8997537673666,0,2,
3557,,43.95583,,1,,3557,,Simcoe Northbound @ Britannia,-78.89949,0,2,
356,,43.916354,,2,,356,,Garrard Northbound @ Dryden,-78.914815,0,2,
3560,,43.85045080317794,,2,,3560,,Brock Road Northbound @ Finch,-79.07553726765236,0,2,
3562,,43.87795,,2,,3562,,Wentworth Westbound @ Wilson,-78.832953,0,2,
3563,,43.876669,,2,,3563,,Wentworth Westbound @ Nelson,-78.837602,0,2,
3564,,43.876379,,2,,3564,,Wentworth Eastbound @ Nelson,-78.838196,0,2,
3565,,43.875698,,2,,3565,,Wentworth Westbound @ Ritson,-78.84196799999998,0,2,
3566,,43.87551,,2,,3566,,Wentworth Eastbound @ Ritson,-78.841977,0,2,
3567,,43.878204,,2,,3567,,Simcoe Southbound @ Erie,-78.853061,0,2,
3569,,43.876637,,2,,3569,,Simcoe Southbound @ Whiting,-78.849958,0,2,
3570,,43.873879,,1,,3570,,Simcoe Southbound @ Wentworth,-78.84462499999998,0,2,
3572,,43.878735,,2,,3572,,Zents Westbound @ Tillings,-79.092628,0,2,
3573,,43.874998,,2,,3573,,Tillings Southbound @ Scenic Lane,-79.09144999999998,0,2,
3579,,43.9545412,,2,,3579,,Britannia Eastbound @ Kentucky Derby,-78.9057703,0,2,
3580,,43.9537361,,2,,3580,,Britannia Westbound @ Windfields Farms,-78.9106833,0,2,
3584,,43.8587,,1,,3584,,Gordon Southbound @ Whitby Shores Greenway,-78.94381,0,1,
3585,,43.85673,,2,,3585,,Southbound @ 300 Gordon (Lakeridge Health Whitby),-78.94298,0,1,
3586,,43.882051,,2,,3586,,Park Southbound @ Hillside,-78.868142,0,2,
3587,,43.881571,,2,,3587,,Park Northbound @ Hillside,-78.868386,0,2,
3588,,43.849206,,2,,3588,,Ontario Shores (East Entrance),-78.944599,0,1,
3589,,43.787494,,2,,3589,,Centennial Circle,-79.190831,0,1,
3590,,43.820127,,2,,3590,,Kingston Westbound @ Delta,-79.114142,0,1,
3591,,43.962738,,1,,3591,,Windfields Farm Eastbound @ Thoroughbred,-78.90513,0,2,
3592,,43.962037,,2,,3592,,Windfields Farm Westbound @ Kentucky Derby,-78.909043,0,2,
3600,,43.961779,,2,,3600,,Windfields Farm Eastbound @ Kentucky Derby,-78.909473,0,2,
3601,,43.959762,,2,,3601,,Windfields Farm Northbound @ Bandsman,-78.914635,0,2,
3602,,43.956693,,2,,3602,,Windfields Farm Northbound @ Equestrian,-78.913442,0,2,
3603,,43.963141,,1,,3603,,Windfields Farm Westbound @ Thoroughbred,-78.904278,0,2,
3604,,43.96031,,2,,3604,,Windfields Farm Southbound @ Stallion,-78.914539,0,2,
3605,,43.956586,,2,,3605,,Windfields Farm Southbound @ Dress Circle,-78.913582,0,2,
3608,,43.94666800000001,,1,,3608,,Simcoe Northbound @ Founders,-78.894075,0,2,
3617,,43.958227,,1,,3617,,Thickson Northbound @ Winchester,-78.94370499999998,0,2,
3618,,43.961855,,2,,3618,,Thickson Northbound @ Blackfriar,-78.945277,0,2,
3619,,43.953911,,2,,3619,,Anderson Northbound @ Settlers,-78.94585499999998,0,2,
362,,43.9239959,,2,,362,,Taunton Westbound @ Garrard,-78.9190382,0,1,
3627,,43.955959,,2,,3627,,Baldwin Southbound @ Cassels,-78.96136799999998,0,2,
3628,,43.956227,,2,,3628,,Anderson Southbound @ Winchester,-78.94713299999998,0,2,
3629,,43.95373,,2,,3629,,Anderson Southbound @ Duggan,-78.94601,0,2,
363,,43.92340655801685,,2,,363,,Taunton Westbound @ Tom Edwards,-78.92178700704784,0,1,
3633,,43.963248,,1,,3633,,Simcoe Northbound @ Windfields Farm,-78.902719,0,2,
3635,,44.109315,,2,,3635,,Brock Eastbound @ Main,-79.12059499999998,0,2,
3636,,43.895486,,1,,3636,,Harmony Southbound @ Olive,-78.830067,0,2,
3637,,43.952059,,2,,3637,,Grandview Northbound @ Esterbrook,-78.844133,0,2,
364,,43.922224,,2,,364,,Taunton Westbound @ Thickson,-78.92679099999998,0,1,
365,,43.9212983,,1,,365,,Taunton Westbound @ Rivers Edge,-78.9308059,0,1,
366,,43.919855,,2,,366,,Taunton Westbound @ Anderson,-78.937201,0,1,
367,,43.91891420000001,,1,,367,,Westbound @ 440 Taunton,-78.9417529,0,1,
368,,43.91729680000001,,2,,368,,Taunton Westbound @ Garden (West side stop),-78.9492709,0,1,
369,,43.916453,,1,,369,,Taunton Westbound @ McKinney,-78.95299799999998,0,1,
370,,43.91508420000001,,2,,370,,Taunton Westbound @ Valleywood,-78.9592671,0,1,
371,,43.913312,,1,,371,,Taunton Westbound @ Cochrane,-78.966544,0,1,
372,,43.910955,,2,,372,,Taunton Westbound @ Country Lane,-78.976445,0,2,
373,,43.9096849,,1,,373,,Taunton Eastbound @ Baycliffe,-78.9808378,0,1,
374,,43.910527,,2,,374,,Taunton Eastbound @ Country Lane,-78.97723999999998,0,1,
375,,43.914525,,2,,375,,Taunton Eastbound @ Valleywood,-78.960565,0,1,
376,,43.91501800000001,,2,,376,,Taunton Eastbound @ Brock Street,-78.958357,0,1,
377,,43.916349,,1,,377,,Taunton Eastbound @ Riverwood,-78.95252,0,1,
378,,43.9175701,,2,,378,,Taunton Eastbound @ Garden,-78.9468906,0,1,
379,,43.918238,,2,,379,,Eastbound @ 379 Taunton,-78.943813,0,1,
380,,43.9188963,,1,,380,,Eastbound @ 435 Taunton,-78.9406966,0,1,
381,,43.9195199,,2,,381,,Taunton Eastbound @ Anderson,-78.9379152,0,1,
382,,43.92088900000001,,1,,382,,Taunton Eastbound @ Chatterson,-78.931424,0,1,
383,,43.921996,,2,,383,,Taunton Eastbound @ Thickson,-78.926841,0,1,
384,,43.923214,,2,,384,,Taunton Eastbound @ Tom Edwards,-78.921678,0,1,
385,,43.92414,,2,,385,,Taunton Eastbound @ Garrard,-78.91737,0,1,
386,,43.888886,,1,,386,,Dundas Westbound @ Garrard,-78.902539,0,1,
387,,43.887427,,2,,387,,Dundas Westbound @ Kathleen,-78.90900999999998,0,1,
388,,43.886286,,1,,388,,Dundas Westbound @ Thickson,-78.914145,0,1,
389,,43.8856414,,2,,389,,Dundas Westbound @ Bowman,-78.917045,0,1,
391,,43.884522,,1,,391,,Dundas Westbound @ Anderson,-78.92200099999998,0,2,
393,,43.882884,,2,,393,,Dundas Westbound @ Craydon,-78.929034,0,2,
394,,43.882244,,1,,394,,Dundas Westbound @ Garden,-78.931932,0,1,
396,,43.881084,,2,,396,,Dundas Westbound @ Pine,-78.936954,0,2,
398,,43.879998,,1,,398,,Dundas Westbound @ Brock Street,-78.941772,0,1,
400,,43.878878,,2,,400,,Dundas Westbound @ Euclid,-78.946685,0,2,
401,,43.877863,,1,,401,,Dundas Westbound @ Cochrane,-78.95152,0,2,
404,,43.8767817,,2,,404,,Dundas Westbound @ Wellington,-78.9562584,0,1,
405,,43.875597,,1,,405,,Dundas Westbound @ McQuay,-78.961433,0,1,
406,,43.875049,,2,,406,,Dundas Westbound @ White Oaks,-78.963955,0,1,
410,,43.87132,,2,,410,,Dundas Westbound @ Halls,-78.98098,0,2,
411,,43.869986,,2,,411,,Kingston Westbound @ Lake Ridge,-78.987092,0,2,
412,,43.869794,,2,,412,,Kingston Eastbound @ Lake Ridge,-78.98701,0,2,
413,,43.87107000000001,,2,,413,,Dundas Eastbound @ Halls,-78.98135,0,2,
417,,43.87498,,2,,417,,Dundas Eastbound @ White Oaks,-78.96353499999998,0,1,
418,,43.8753204,,1,,418,,Dundas Eastbound @ Jeffery,-78.9619208,0,1,
419,,43.876609,,2,,419,,Dundas Eastbound @ Wellington,-78.956299,0,1,
42,,43.862229,,2,,42,,Victoria Westbound @ Brock Street,-78.935434,0,1,
422,,43.877818,,1,,422,,Dundas Eastbound @ Annes,-78.950632,0,1,
424,,43.87885,,2,,424,,Dundas Eastbound @ King,-78.946098,0,1,
425,,43.8797255,,1,,425,,Dundas Eastbound @ Brock Street,-78.94241049999998,0,2,
427,,43.88066400000001,,2,,427,,Dundas Eastbound @ Hickory,-78.938157,0,2,
43,,43.86147716,,2,,43,,Victoria Westbound @ Henry,-78.938856,0,1,
431,,43.88225,,1,,431,,Dundas Eastbound @ Lupin,-78.93106899999998,0,1,
432,,43.882846,,2,,432,,Dundas Eastbound @ Craydon,-78.928486,0,1,
434,,43.884171,,1,,434,,Dundas Eastbound @ Hopkins,-78.922742,0,2,
438,,43.885654,,2,,438,,Nichol Eastbound @ Kirby,-78.903502,0,1,
439,,43.88534700000001,,2,,439,,Kendalwood Southbound @ Northview,-78.901627,0,1,
441,,43.880648,,2,,441,,Kendalwood Southbound @ Sawdon,-78.899482,0,1,
442,,43.87938,,2,,442,,Kendalwood Southbound @ Burns,-78.898906,0,1,
445,,43.885687,,2,,445,,Nichol Westbound @ Kirby,-78.90375299999998,0,1,
446,,43.884234,,2,,446,,Nichol Westbound @ Springwood,-78.90648,0,1,
447,,43.882875,,2,,447,,Nichol Westbound @ Jubilee,-78.909845,0,1,
448,,43.882509,,2,,448,,Nichol Westbound @ Thickson,-78.91251099999998,0,1,
449,,43.88398140000001,,2,,449,,Northbound @ 155 Glen Hill,-78.91447599999998,0,1,
45,,43.859114,,2,,45,,Victoria Westbound @ Montecorte,-78.949545,0,2,
450,,43.885523,,2,,450,,Dundas Eastbound @ Glen Hill,-78.916718,0,2,
451,,43.886613,,1,,451,,Dundas Eastbound @ Thickson,-78.911815,0,1,
452,,43.887178,,2,,452,,Dundas Eastbound @ Kathleen,-78.909422,0,1,
453,,43.888373,,1,,453,,Dundas Eastbound @ Kendalwood,-78.903884,0,1,
454,,43.907336,,2,,454,,Rossland Westbound @ William Davidson,-78.90711,0,1,
455,,43.906573,,1,,455,,Rossland Westbound @ Garrard,-78.910464,0,2,
456,,43.905972,,2,,456,,Rossland Westbound @ Tamarisk,-78.912914,0,1,
457,,43.905041,,2,,457,,Rossland Westbound @ Fencerow,-78.916926,0,1,
458,,43.904395,,2,,458,,Rossland Westbound @ Thickson,-78.91971599999998,0,1,
459,,43.90280400000001,,2,,459,,Rossland Westbound @ Doulton,-78.927091,0,1,
460,,43.90214933,,2,,460,,Rossland Westbound @ Anderson,-78.930008,0,1,
461,,43.9009439,,2,,461,,Rossland Westbound @ Bassett,-78.9353815,0,1,
462,,43.899906,,1,,462,,Rossland Westbound @ Garden (Durham Region Headquarters),-78.939886,0,1,
464,,43.898832,,2,,464,,Rossland Westbound @ Civic Centre Drive,-78.944604,0,1,
465,,43.89741,,2,,465,,Rossland Westbound @ Brock Street,-78.95003,0,1,
467,,43.89627,,2,,467,,Rossland Westbound @ Whitburn,-78.956033,0,1,
468,,43.895555,,2,,468,,Rossland Westbound @ Cochrane,-78.95936399999998,0,1,
469,,43.89427381,,1,,469,,Rossland Westbound @ Country Lane,-78.964817,0,1,
470,,43.891112,,1,,470,,Rossland Westbound @ McQuay,-78.978819,0,2,
471,,43.891145,,1,,471,,Rossland Eastbound @ McQuay,-78.978273,0,1,
472,,43.89412,,1,,472,,Rossland Eastbound @ Country Lane,-78.96458,0,1,
473,,43.895243,,2,,473,,Rossland Eastbound @ Cochrane,-78.959856,0,1,
474,,43.89609699482188,,2,,474,,Rossland Eastbound @ Redoak,-78.95613126641868,0,2,
